"Category1","Annual_Income","Age","Purchased","Transaction_Date"
"Segment_5",46.94,30,"No",2023-12-18
"Segment_3",50.22,38,"No",2023-01-12
"Segment_5",70.94,62,"No",2023-06-14
"Segment_5",48.64,24,"No",2023-04-08
"Segment_2",63.81,23,"Yes",2023-08-10
"Segment_4",50.06,55,"No",2023-06-10
"Segment_2",90.93,21,"Yes",2023-07-19
"Segment_1",68.26,54,"No",2023-12-02
"Segment_3",64.59,45,"No",2023-12-04
"Segment_5",68.6,26,"Yes",2023-03-23
"Segment_2",51.4,63,"Yes",2023-08-13
"Segment_4",71.27,60,"Yes",2023-05-21
"Segment_4",57.32,67,"No",2023-05-04
"Segment_4",57.93,39,"Yes",2023-11-25
"Segment_3",66.56,39,"Yes",2023-04-23
"Segment_5",77.88,32,"Yes",2023-10-23
"Segment_3",62.68,35,"No",2023-03-13
"Segment_2",88.45,46,"Yes",2023-10-06
"Segment_3",54.36,24,"No",2023-04-17
"Segment_2",49.55,63,"No",2023-05-17
"Segment_4",52.38,44,"No",2023-07-16
"Segment_5",62.04,61,"No",2023-06-08
"Segment_2",81.89,52,"Yes",2023-09-22
"Segment_5",68.97,21,"Yes",2023-02-14
"Segment_2",28.89,48,"No",2023-08-25
"Segment_5",65.78,18,"No",2023-03-12
"Segment_3",86.43,58,"No",2023-02-23
"Segment_2",67.96,50,"No",2023-02-13
"Segment_1",68.09,70,"Yes",2023-08-27
"Segment_5",59.02,47,"No",2023-10-03
"Segment_1",38.13,48,"No",2023-08-05
"Segment_5",57.11,45,"Yes",2023-02-07
"Segment_5",64,32,"Yes",2023-05-06
"Segment_1",77.42,27,"No",2023-08-14
"Segment_2",69.09,27,"Yes",2023-03-18
"Segment_2",78.22,46,"No",2023-01-09
"Segment_4",37.74,66,"Yes",2023-10-14
"Segment_3",67.38,24,"No",2023-01-12
"Segment_5",58.42,35,"Yes",2023-02-05
"Segment_3",66.41,46,"No",2023-11-18
"Segment_4",56.99,22,"No",2023-06-03
"Segment_1",63.5,22,"No",2023-08-27
"Segment_2",67.98,45,"Yes",2023-11-25
"Segment_2",38.22,38,"Yes",2023-03-02
"Segment_2",78.75,38,"No",2023-06-21
"Segment_5",73.04,24,"No",2023-07-21
"Segment_5",76.36,69,"Yes",2023-04-05
"Segment_5",76.63,46,"No",2023-10-17
"Segment_1",48.85,31,"No",2023-05-12
"Segment_1",70.58,61,"No",2023-07-31
"Segment_4",55.88,21,"No",2023-04-29
"Segment_4",98.37,63,"No",2023-04-02
"Segment_3",74.85,63,"No",2023-03-21
"Segment_3",64.34,58,"Yes",2023-08-21
"Segment_1",39,62,"Yes",2023-03-25
"Segment_5",44.99,24,"Yes",2023-08-08
"Segment_1",50.02,51,"No",2023-07-26
"Segment_5",91.04,20,"No",2023-08-03
"Segment_2",61.15,60,"Yes",2023-12-15
"Segment_2",95.21,65,"Yes",2023-01-31
"Segment_2",67.92,35,"No",2023-07-24
"Segment_1",76.25,60,"No",2023-08-26
"Segment_1",58.72,69,"Yes",2023-05-04
"Segment_3",44.3,67,"No",2023-01-24
"Segment_5",27,30,"No",2023-03-18
"Segment_2",94.42,66,"No",2023-07-13
"Segment_1",41.35,37,"No",2023-07-13
"Segment_4",66.73,50,"No",2023-10-25
"Segment_1",65.13,39,"Yes",2023-11-19
"Segment_4",59.48,36,"Yes",2023-02-01
"Segment_5",60.3,18,"Yes",2023-05-08
"Segment_2",30.34,68,"No",2023-10-30
"Segment_1",32.05,18,"Yes",2023-09-22
"Segment_5",71.8,40,"Yes",2023-05-09
"Segment_1",38.27,63,"Yes",2023-04-17
"Segment_4",51.88,41,"No",2023-07-24
"Segment_2",42.48,64,"Yes",2023-10-18
"Segment_5",81.23,27,"No",2023-05-25
"Segment_3",75.83,23,"No",2023-03-02
"Segment_1",32.84,31,"No",2023-03-30
"Segment_3",67.81,58,"No",2023-06-21
"Segment_5",52.26,19,"Yes",2023-01-06
"Segment_3",41.1,32,"No",2023-06-18
"Segment_3",42.21,55,"Yes",2023-05-09
"Segment_5",60.76,51,"Yes",2023-03-24
"Segment_1",59.72,22,"Yes",2023-03-29
"Segment_5",38.26,46,"No",2023-04-08
"Segment_2",74.24,47,"Yes",2023-12-31
"Segment_3",65.29,61,"No",2023-09-05
"Segment_3",58.51,38,"No",2023-11-01
"Segment_3",64.95,28,"Yes",2023-03-08
"Segment_1",51.21,27,"No",2023-08-01
"Segment_2",51.75,60,"No",2023-12-14
"Segment_4",39.43,21,"Yes",2023-01-29
"Segment_2",88.01,36,"No",2023-06-25
"Segment_1",87.62,33,"Yes",2023-01-03
"Segment_2",48.9,30,"No",2023-12-04
"Segment_2",56.94,31,"Yes",2023-04-17
"Segment_2",71.6,43,"No",2023-02-07
"Segment_4",45.86,29,"Yes",2023-08-10
"Segment_2",61.16,60,"No",2023-12-23
"Segment_3",42.6,70,"No",2023-12-14
"Segment_2",48.4,36,"No",2023-08-30
"Segment_1",56.28,52,"No",2023-11-02
"Segment_4",37.06,45,"Yes",2023-02-01
"Segment_1",69.05,49,"No",2023-06-28
"Segment_5",49.16,24,"No",2023-01-08
"Segment_5",58.71,24,"No",2023-02-25
"Segment_5",28.36,29,"No",2023-04-29
"Segment_3",59.95,51,"No",2023-08-17
"Segment_4",84.93,48,"No",2023-08-09
"Segment_1",48.33,62,"Yes",2023-07-09
"Segment_2",51.59,64,"No",2023-08-11
"Segment_5",70.93,38,"No",2023-12-24
"Segment_1",65.17,44,"No",2023-06-12
"Segment_3",61.29,32,"Yes",2023-02-01
"Segment_2",89.17,52,"No",2023-01-17
"Segment_4",69.2,34,"No",2023-09-24
"Segment_5",42.75,45,"No",2023-03-06
"Segment_4",58.28,48,"No",2023-10-11
"Segment_1",64.45,68,"No",2023-06-10
"Segment_5",28.02,61,"No",2023-04-05
"Segment_4",37.85,35,"No",2023-09-23
"Segment_3",66.65,52,"No",2023-09-20
"Segment_3",89.06,22,"Yes",2023-12-12
"Segment_2",47.71,31,"Yes",2023-01-23
"Segment_4",66.37,39,"No",2023-08-18
"Segment_4",48.73,27,"No",2023-10-13
"Segment_4",80.18,36,"No",2023-10-07
"Segment_4",44.26,38,"Yes",2023-08-23
"Segment_4",43.92,18,"No",2023-04-09
"Segment_2",54.44,69,"Yes",2023-12-01
"Segment_2",66.48,31,"Yes",2023-09-26
"Segment_4",63.64,37,"Yes",2023-11-01
"Segment_3",83.25,63,"No",2023-07-13
"Segment_2",67.43,61,"No",2023-05-26
"Segment_4",62.28,42,"No",2023-10-16
"Segment_3",68.26,48,"No",2023-09-24
"Segment_1",58.01,42,"Yes",2023-01-19
"Segment_5",46.52,63,"No",2023-01-17
"Segment_1",68.43,63,"No",2023-01-12
"Segment_5",60.78,56,"Yes",2023-03-26
"Segment_5",75.56,69,"Yes",2023-06-02
"Segment_3",56.99,30,"No",2023-10-12
"Segment_5",41.26,35,"No",2023-08-26
"Segment_3",57.35,18,"No",2023-03-26
"Segment_4",54.64,34,"No",2023-03-03
"Segment_5",84.2,45,"No",2023-03-24
"Segment_4",47.91,49,"No",2023-07-12
"Segment_5",42.89,57,"Yes",2023-02-04
"Segment_3",81.92,21,"Yes",2023-04-05
"Segment_4",70.87,40,"No",2023-07-07
"Segment_1",71.76,21,"No",2023-12-24
"Segment_5",76.24,50,"Yes",2023-06-30
"Segment_1",53.72,21,"Yes",2023-07-30
"Segment_1",44.63,49,"No",2023-03-13
"Segment_2",60.27,29,"No",2023-05-19
"Segment_1",41.28,31,"No",2023-02-27
"Segment_2",48.6,22,"No",2023-10-19
"Segment_4",43.72,62,"Yes",2023-04-18
"Segment_2",77.71,55,"Yes",2023-07-18
"Segment_1",89.29,32,"Yes",2023-02-22
"Segment_3",72.31,50,"Yes",2023-02-24
"Segment_2",33.31,53,"No",2023-12-26
"Segment_5",47.31,34,"No",2023-06-29
"Segment_3",77.59,60,"Yes",2023-02-27
"Segment_2",43.21,65,"No",2023-11-07
"Segment_2",46.89,66,"No",2023-05-19
"Segment_5",64.5,61,"No",2023-06-09
"Segment_1",85.31,59,"Yes",2023-06-12
"Segment_2",35.42,23,"No",2023-01-21
"Segment_2",81.23,63,"No",2023-01-07
"Segment_2",59.33,52,"Yes",2023-06-15
"Segment_1",62.28,51,"No",2023-10-02
"Segment_4",80.19,55,"No",2023-06-01
"Segment_2",70.77,59,"No",2023-02-21
"Segment_2",50.37,32,"No",2023-11-22
"Segment_5",50.62,40,"Yes",2023-04-05
"Segment_3",88.99,26,"Yes",2023-08-13
"Segment_4",40.58,23,"Yes",2023-05-16
"Segment_5",61.75,63,"No",2023-02-21
"Segment_5",71.91,52,"No",2023-11-05
"Segment_1",53.38,67,"No",2023-09-01
"Segment_4",55.95,46,"No",2023-12-25
"Segment_4",49.38,46,"Yes",2023-07-11
"Segment_1",73.41,44,"No",2023-04-27
"Segment_2",61.13,63,"No",2023-08-17
"Segment_5",56.38,22,"No",2023-07-04
"Segment_3",50.49,26,"No",2023-03-16
"Segment_5",79.22,20,"No",2023-05-01
"Segment_3",66.98,24,"No",2023-02-12
"Segment_5",23.39,30,"No",2023-11-16
"Segment_3",78.82,25,"No",2023-01-23
"Segment_2",56.75,34,"No",2023-04-05
"Segment_4",56.28,19,"Yes",2023-12-10
"Segment_4",40.58,31,"No",2023-07-23
"Segment_3",65.88,70,"No",2023-07-03
"Segment_1",54.82,21,"No",2023-04-15
"Segment_4",57.98,29,"Yes",2023-02-06
"Segment_2",101.67,22,"Yes",2023-09-28
"Segment_3",64.76,69,"Yes",2023-09-30
"Segment_1",78.38,30,"No",2023-12-05
"Segment_1",45.19,56,"No",2023-02-10
"Segment_3",83.76,51,"Yes",2023-03-08
"Segment_2",75.97,56,"Yes",2023-08-24
"Segment_5",39.87,31,"Yes",2023-08-23
"Segment_3",90.12,40,"Yes",2023-11-14
"Segment_1",61.64,68,"Yes",2023-07-28
"Segment_3",96.28,26,"Yes",2023-07-29
"Segment_5",42.02,44,"Yes",2023-08-03
"Segment_1",49.81,47,"No",2023-07-07
"Segment_4",58.54,32,"No",2023-01-03
"Segment_4",67.36,40,"No",2023-08-25
"Segment_1",58.41,20,"No",2023-11-03
"Segment_2",52.96,22,"No",2023-05-10
"Segment_3",65.21,29,"No",2023-09-11
"Segment_2",74.17,50,"No",2023-02-05
"Segment_4",70.51,45,"Yes",2023-08-07
"Segment_3",45.68,55,"Yes",2023-10-19
"Segment_3",96.26,57,"No",2023-08-10
"Segment_1",47.76,57,"No",2023-01-06
"Segment_4",70.28,67,"No",2023-03-10
"Segment_3",50.04,31,"No",2023-07-05
"Segment_3",65.88,41,"No",2023-09-06
"Segment_2",48.5,61,"No",2023-12-09
"Segment_3",68.47,46,"Yes",2023-09-18
"Segment_1",68.63,60,"No",2023-01-29
"Segment_5",68.86,27,"Yes",2023-07-14
"Segment_4",66.49,31,"No",2023-04-26
"Segment_1",49.73,57,"Yes",2023-08-05
"Segment_1",71.49,22,"No",2023-12-26
"Segment_2",50.95,37,"No",2023-10-08
"Segment_3",59.86,44,"No",2023-02-15
"Segment_3",47.84,41,"No",2023-10-13
"Segment_3",66.94,21,"Yes",2023-06-18
"Segment_1",59.82,46,"No",2023-01-10
"Segment_1",52.17,61,"No",2023-06-02
"Segment_2",84.4,54,"Yes",2023-03-29
"Segment_2",60.5,38,"No",2023-01-18
"Segment_3",43.85,25,"No",2023-09-17
"Segment_3",59.45,58,"No",2023-04-01
"Segment_1",56.96,19,"No",2023-12-10
"Segment_3",42.64,67,"No",2023-02-03
"Segment_5",46.44,50,"No",2023-01-10
"Segment_2",39.95,57,"No",2023-01-03
"Segment_1",67.96,57,"No",2023-06-01
"Segment_2",47.49,42,"No",2023-05-01
"Segment_2",78.77,26,"Yes",2023-05-26
"Segment_3",52.38,22,"Yes",2023-12-11
"Segment_3",35.6,58,"No",2023-06-07
"Segment_4",56.24,19,"No",2023-07-07
"Segment_2",47.97,35,"Yes",2023-01-14
"Segment_5",59.95,27,"No",2023-12-15
"Segment_5",47.14,18,"No",2023-12-12
"Segment_4",67.35,21,"Yes",2023-04-03
"Segment_1",69.78,52,"No",2023-03-13
"Segment_5",59.68,49,"No",2023-04-07
"Segment_5",74.49,20,"No",2023-05-12
"Segment_1",65.08,67,"No",2023-08-07
"Segment_2",42.77,36,"No",2023-04-23
"Segment_3",71.16,64,"Yes",2023-06-29
"Segment_4",68.42,33,"Yes",2023-06-28
"Segment_3",56.02,32,"No",2023-01-22
"Segment_1",88.71,34,"No",2023-08-03
"Segment_5",79.52,40,"No",2023-01-19
"Segment_5",52.97,70,"No",2023-09-15
"Segment_3",52.01,50,"No",2023-09-30
"Segment_4",60.5,65,"No",2023-11-25
"Segment_4",65.46,60,"No",2023-11-06
"Segment_4",83.33,50,"No",2023-03-29
"Segment_3",63.19,46,"No",2023-10-05
"Segment_4",74.4,69,"Yes",2023-07-30
"Segment_2",98.46,32,"Yes",2023-02-24
"Segment_4",59.3,57,"Yes",2023-10-13
"Segment_3",65.23,30,"No",2023-05-08
"Segment_3",67.43,65,"Yes",2023-02-02
"Segment_5",74.17,43,"Yes",2023-07-19
"Segment_1",63.14,69,"No",2023-12-16
"Segment_5",51.57,43,"No",2023-07-26
"Segment_5",53.04,31,"No",2023-01-04
"Segment_2",64.27,49,"No",2023-03-30
"Segment_1",83.45,47,"Yes",2023-11-15
"Segment_4",68.88,69,"No",2023-01-24
"Segment_2",75.84,37,"No",2023-05-21
"Segment_2",45.54,67,"No",2023-01-05
"Segment_5",63.01,33,"Yes",2023-09-15
"Segment_2",91.74,64,"Yes",2023-04-26
"Segment_2",41.62,60,"No",2023-08-27
"Segment_2",62.9,25,"No",2023-06-18
"Segment_5",69.85,67,"No",2023-01-20
"Segment_4",52.45,54,"No",2023-09-30
"Segment_5",55.64,19,"No",2023-05-19
"Segment_2",58.46,65,"Yes",2023-05-05
"Segment_1",75.27,21,"Yes",2023-12-02
"Segment_5",16.34,42,"Yes",2023-06-26
"Segment_4",70.84,34,"No",2023-05-22
"Segment_4",55.75,51,"No",2023-04-25
"Segment_5",64.81,60,"No",2023-11-12
"Segment_4",45.81,33,"No",2023-07-24
"Segment_1",78.73,68,"No",2023-05-05
"Segment_2",47.01,69,"No",2023-05-06
"Segment_1",63.87,48,"No",2023-08-22
"Segment_4",65.73,25,"No",2023-08-17
"Segment_4",48.5,26,"No",2023-11-02
"Segment_3",63.51,50,"No",2023-10-09
"Segment_2",67.04,60,"Yes",2023-02-06
"Segment_1",63.33,48,"No",2023-06-02
"Segment_4",49.36,30,"No",2023-06-01
"Segment_2",63.28,18,"No",2023-05-13
"Segment_1",60.08,62,"No",2023-11-05
"Segment_1",77.06,19,"No",2023-02-23
"Segment_4",54.62,36,"No",2023-06-11
"Segment_5",49.71,49,"No",2023-12-07
"Segment_2",58.66,24,"No",2023-04-12
"Segment_4",47.11,68,"No",2023-10-11
"Segment_5",76.61,65,"Yes",2023-02-08
"Segment_1",46.73,49,"No",2023-01-04
"Segment_3",61.78,65,"No",2023-04-29
"Segment_3",64.25,65,"No",2023-08-11
"Segment_1",86.08,54,"Yes",2023-03-26
"Segment_4",64.42,68,"Yes",2023-06-25
"Segment_4",56.93,40,"No",2023-10-25
"Segment_1",52.59,30,"No",2023-03-21
"Segment_5",37.43,24,"Yes",2023-11-10
"Segment_3",14.56,30,"No",2023-07-19
"Segment_1",64.47,27,"Yes",2023-05-03
"Segment_5",51.02,37,"No",2023-12-01
"Segment_3",69.19,68,"No",2023-01-10
"Segment_2",67.72,57,"No",2023-01-04
"Segment_1",63.09,54,"No",2023-07-01
"Segment_4",50.12,70,"No",2023-01-28
"Segment_2",56.93,53,"Yes",2023-07-03
"Segment_3",30.81,53,"Yes",2023-01-29
"Segment_5",43.43,25,"No",2023-08-17
"Segment_4",52.98,47,"No",2023-01-16
"Segment_5",88.81,50,"Yes",2023-11-16
"Segment_3",49.68,45,"No",2023-10-17
"Segment_2",86.85,44,"No",2023-12-21
"Segment_3",51.15,44,"Yes",2023-07-28
"Segment_5",71.98,54,"No",2023-09-17
"Segment_5",45.86,28,"No",2023-03-31
"Segment_2",59.81,56,"No",2023-08-29
"Segment_1",65.38,39,"Yes",2023-10-20
"Segment_1",72.3,21,"Yes",2023-11-17
"Segment_4",69.61,45,"No",2023-08-11
"Segment_4",62.9,58,"Yes",2023-06-26
"Segment_5",21.32,62,"No",2023-06-18
"Segment_4",57.12,58,"Yes",2023-11-09
"Segment_2",77.97,60,"No",2023-02-13
"Segment_1",38.63,34,"No",2023-08-04
"Segment_3",66.45,38,"No",2023-04-30
"Segment_4",70.43,39,"No",2023-05-02
"Segment_4",45.67,25,"No",2023-12-08
"Segment_2",80.6,61,"No",2023-07-16
"Segment_1",59.37,20,"No",2023-08-27
"Segment_1",70.88,30,"No",2023-07-11
"Segment_1",73.11,18,"No",2023-12-30
"Segment_5",55,19,"Yes",2023-09-07
"Segment_4",90.98,38,"No",2023-12-03
"Segment_2",58.31,43,"No",2023-01-19
"Segment_1",61.41,54,"Yes",2023-03-03
"Segment_2",73.7,55,"No",2023-11-22
"Segment_1",48,59,"No",2023-10-23
"Segment_5",61.13,65,"Yes",2023-01-14
"Segment_5",89.32,65,"No",2023-11-01
"Segment_4",74.29,61,"No",2023-04-04
"Segment_1",55.56,28,"Yes",2023-04-28
"Segment_2",51.34,67,"Yes",2023-12-14
"Segment_4",76.18,63,"Yes",2023-03-02
"Segment_4",51.36,58,"Yes",2023-11-07
"Segment_4",52.36,22,"Yes",2023-04-10
"Segment_2",39.93,21,"No",2023-08-11
"Segment_4",35.61,39,"No",2023-05-05
"Segment_2",65.59,50,"No",2023-07-18
"Segment_5",44.46,56,"No",2023-11-04
"Segment_3",50.29,18,"Yes",2023-11-26
"Segment_1",67.74,47,"Yes",2023-04-13
"Segment_3",92.43,58,"No",2023-04-06
"Segment_5",70.89,48,"No",2023-04-26
"Segment_1",86.39,44,"Yes",2023-07-05
"Segment_4",57.88,35,"No",2023-11-17
"Segment_4",65.48,40,"Yes",2023-03-19
"Segment_3",48.76,24,"Yes",2023-11-03
"Segment_4",73.57,67,"No",2023-11-20
"Segment_1",66.65,38,"No",2023-06-19
"Segment_1",58.38,25,"No",2023-07-02
"Segment_3",45.88,63,"No",2023-11-11
"Segment_4",71.8,21,"No",2023-01-31
"Segment_2",64.46,53,"Yes",2023-04-29
"Segment_1",45.76,38,"No",2023-06-05
"Segment_4",86.01,33,"No",2023-03-30
"Segment_1",68.03,26,"No",2023-01-11
"Segment_1",50.45,59,"Yes",2023-08-18
"Segment_2",23.51,29,"Yes",2023-04-22
"Segment_2",34.87,44,"No",2023-12-20
"Segment_1",73.82,70,"Yes",2023-12-12
"Segment_4",63.23,30,"Yes",2023-10-18
"Segment_4",70.48,70,"Yes",2023-05-29
"Segment_3",45.03,24,"No",2023-05-02
"Segment_3",59.41,69,"Yes",2023-10-19
"Segment_5",64.41,50,"Yes",2023-06-27
"Segment_4",54.53,46,"Yes",2023-10-06
"Segment_1",70.6,37,"Yes",2023-12-08
"Segment_2",73.45,70,"No",2023-11-26
"Segment_1",54.72,56,"No",2023-12-11
"Segment_5",37.19,58,"No",2023-01-31
"Segment_3",70.64,46,"No",2023-10-27
"Segment_1",35.67,67,"No",2023-01-07
"Segment_1",57.42,42,"Yes",2023-11-06
"Segment_3",49.67,40,"No",2023-12-17
"Segment_3",62.25,34,"No",2023-08-30
"Segment_5",54.52,66,"Yes",2023-05-30
"Segment_2",82.69,63,"No",2023-04-30
"Segment_2",59.79,25,"Yes",2023-01-21
"Segment_1",61.17,62,"Yes",2023-12-08
"Segment_4",60.05,61,"No",2023-06-16
"Segment_5",57.52,39,"No",2023-06-10
"Segment_4",52.39,59,"No",2023-04-09
"Segment_4",77.04,53,"No",2023-02-19
"Segment_5",69.93,33,"No",2023-02-07
"Segment_3",43.7,24,"No",2023-09-11
"Segment_4",72.61,52,"No",2023-03-24
"Segment_2",59.62,23,"No",2023-01-05
"Segment_4",62.29,24,"No",2023-09-05
"Segment_3",29.22,63,"Yes",2023-05-26
"Segment_1",50.23,59,"Yes",2023-11-02
"Segment_4",71.52,61,"No",2023-08-10
"Segment_5",52.02,24,"Yes",2023-03-14
"Segment_3",62.93,50,"No",2023-11-01
"Segment_1",67.99,63,"Yes",2023-03-18
"Segment_3",36.02,50,"Yes",2023-03-14
"Segment_3",36.2,48,"No",2023-08-23
"Segment_3",35.42,50,"Yes",2023-07-19
"Segment_4",49.04,20,"Yes",2023-09-06
"Segment_1",73.12,63,"No",2023-11-08
"Segment_3",71.72,53,"Yes",2023-06-01
"Segment_3",46.45,19,"No",2023-08-12
"Segment_3",84.26,60,"No",2023-03-25
"Segment_3",80.56,60,"Yes",2023-11-05
"Segment_2",74.33,26,"Yes",2023-05-06
"Segment_4",76.33,40,"No",2023-08-31
"Segment_2",58.71,43,"Yes",2023-12-09
"Segment_2",51.08,21,"No",2023-10-07
"Segment_2",71.24,28,"Yes",2023-08-28
"Segment_2",65.95,20,"Yes",2023-08-03
"Segment_5",83.93,63,"Yes",2023-01-16
"Segment_2",43.03,64,"No",2023-07-08
"Segment_5",80.47,42,"Yes",2023-09-27
"Segment_4",43.09,57,"Yes",2023-05-26
"Segment_1",57.66,63,"No",2023-02-25
"Segment_5",28.05,30,"Yes",2023-04-18
"Segment_5",60.69,38,"Yes",2023-04-17
"Segment_4",64.92,68,"Yes",2023-11-02
"Segment_5",68.98,29,"No",2023-11-09
"Segment_3",71.22,66,"No",2023-07-18
"Segment_2",53.43,70,"No",2023-01-22
"Segment_5",38.48,53,"Yes",2023-02-20
"Segment_5",82.72,55,"Yes",2023-01-12
"Segment_3",64.66,27,"No",2023-09-06
"Segment_3",54.15,33,"No",2023-12-18
"Segment_1",49.45,29,"No",2023-03-20
"Segment_5",70.3,37,"Yes",2023-04-10
"Segment_1",58.42,47,"Yes",2023-09-30
"Segment_4",72.84,31,"No",2023-03-22
"Segment_3",47.87,18,"Yes",2023-09-20
"Segment_4",47.92,19,"No",2023-06-08
"Segment_5",60.36,18,"No",2023-06-05
"Segment_4",72.68,30,"Yes",2023-09-12
"Segment_4",39.9,19,"No",2023-06-06
"Segment_4",54.55,48,"No",2023-04-08
"Segment_3",64.44,61,"Yes",2023-07-06
"Segment_2",51.61,59,"Yes",2023-07-21
"Segment_4",58.02,47,"Yes",2023-04-22
"Segment_4",59.89,68,"Yes",2023-07-17
"Segment_2",48.54,18,"No",2023-07-29
"Segment_3",63.35,41,"No",2023-12-22
"Segment_4",79.37,29,"Yes",2023-11-01
"Segment_4",74.24,46,"Yes",2023-03-23
"Segment_3",74.71,49,"No",2023-05-19
"Segment_1",45.71,69,"Yes",2023-02-12
"Segment_5",41.32,69,"Yes",2023-08-27
"Segment_2",66.29,27,"No",2023-03-01
"Segment_3",77.13,67,"No",2023-09-23
"Segment_4",74.42,20,"Yes",2023-04-24
"Segment_2",67.28,25,"Yes",2023-06-25
"Segment_5",79,42,"Yes",2023-09-17
"Segment_4",68.65,41,"Yes",2023-11-09
"Segment_1",33.25,19,"Yes",2023-08-05
"Segment_4",39.9,66,"No",2023-07-23
"Segment_2",70.02,37,"No",2023-10-11
"Segment_2",55.08,21,"No",2023-12-12
"Segment_1",40.26,42,"No",2023-04-01
"Segment_5",72.03,23,"Yes",2023-03-13
"Segment_2",88.17,54,"No",2023-03-21
"Segment_4",67.95,42,"No",2023-03-26
"Segment_5",33.29,43,"No",2023-05-07
"Segment_1",65.42,68,"No",2023-07-09
"Segment_3",46.02,29,"Yes",2023-04-18
"Segment_4",58.39,42,"No",2023-11-09
"Segment_4",82.21,51,"Yes",2023-12-11
"Segment_5",67.6,51,"Yes",2023-06-03
"Segment_1",64.55,22,"Yes",2023-05-01
"Segment_5",65.7,21,"No",2023-07-07
"Segment_2",52.88,57,"No",2023-06-26
"Segment_4",55.23,49,"No",2023-09-07
"Segment_5",59.57,52,"No",2023-06-14
"Segment_5",37.66,26,"Yes",2023-07-12
"Segment_3",92.02,43,"Yes",2023-12-14
"Segment_1",61.11,24,"No",2023-07-07
"Segment_3",33.16,44,"Yes",2023-07-05
"Segment_2",64.27,65,"No",2023-10-14
"Segment_4",77.92,28,"No",2023-01-25
"Segment_5",67.25,61,"No",2023-09-07
"Segment_3",76.74,24,"Yes",2023-08-25
"Segment_2",62.8,30,"No",2023-08-21
"Segment_2",56.63,47,"No",2023-03-23
"Segment_4",87.26,20,"Yes",2023-03-01
"Segment_2",49.69,68,"No",2023-08-03
"Segment_2",49.74,70,"Yes",2023-05-29
"Segment_5",67.55,28,"No",2023-10-27
"Segment_1",64.46,24,"No",2023-03-31
"Segment_2",59,51,"No",2023-09-25
"Segment_5",71.22,62,"No",2023-12-29
"Segment_1",68.44,50,"No",2023-10-24
"Segment_5",74.19,70,"No",2023-01-18
"Segment_3",60.97,32,"No",2023-07-20
"Segment_5",33.84,44,"No",2023-06-06
"Segment_4",65.2,20,"Yes",2023-08-23
"Segment_4",63.28,29,"No",2023-06-27
"Segment_2",46.65,27,"Yes",2023-01-28
"Segment_4",52.62,21,"No",2023-12-27
"Segment_5",74.84,42,"No",2023-11-16
"Segment_2",34.14,30,"No",2023-04-27
"Segment_1",66.01,42,"No",2023-06-07
"Segment_5",51.12,42,"Yes",2023-05-21
"Segment_2",44.58,66,"Yes",2023-07-15
"Segment_3",49.98,67,"No",2023-05-27
"Segment_2",47.68,28,"No",2023-05-14
"Segment_1",62.64,41,"No",2023-01-29
"Segment_3",55.33,67,"No",2023-05-31
"Segment_4",69.32,31,"No",2023-03-12
"Segment_5",44.97,29,"No",2023-07-25
"Segment_3",60.67,31,"Yes",2023-11-01
"Segment_3",66.53,61,"No",2023-12-16
"Segment_4",67.45,62,"No",2023-07-23
"Segment_2",73.92,48,"Yes",2023-03-23
"Segment_2",61.3,68,"No",2023-10-16
"Segment_4",49.14,70,"No",2023-10-06
"Segment_3",71.11,50,"No",2023-10-12
"Segment_4",64.37,56,"No",2023-06-08
"Segment_3",63.9,56,"No",2023-03-23
"Segment_4",54.83,21,"No",2023-06-13
"Segment_2",54.55,45,"No",2023-01-21
"Segment_1",40.78,19,"Yes",2023-10-10
"Segment_5",63.57,70,"Yes",2023-06-04
"Segment_1",44.69,57,"No",2023-11-24
"Segment_2",57.77,30,"No",2023-01-30
"Segment_5",80.66,62,"Yes",2023-11-13
"Segment_1",79.57,23,"No",2023-01-14
"Segment_2",65.55,39,"No",2023-07-02
"Segment_3",75,29,"Yes",2023-08-14
"Segment_4",59.72,49,"Yes",2023-02-14
"Segment_1",54.69,40,"No",2023-08-05
"Segment_4",43.16,58,"No",2023-05-18
"Segment_3",79.02,38,"No",2023-08-09
"Segment_5",77.95,23,"Yes",2023-06-28
"Segment_4",49.04,66,"No",2023-01-19
"Segment_5",41.76,54,"Yes",2023-02-20
"Segment_3",41.09,32,"No",2023-03-24
"Segment_3",68.58,34,"No",2023-09-25
"Segment_2",63.32,20,"No",2023-03-28
"Segment_4",61.39,33,"Yes",2023-11-30
"Segment_2",35.81,52,"No",2023-09-14
"Segment_5",37.79,48,"Yes",2023-02-15
"Segment_1",78.71,66,"No",2023-07-18
"Segment_1",52.39,53,"Yes",2023-04-22
"Segment_1",49.96,33,"Yes",2023-06-24
"Segment_4",56.23,64,"No",2023-04-20
"Segment_5",23.05,52,"Yes",2023-11-14
"Segment_3",79.62,41,"Yes",2023-05-09
"Segment_4",49.07,47,"No",2023-08-15
"Segment_2",28.38,54,"Yes",2023-08-28
"Segment_1",57.98,29,"No",2023-07-10
"Segment_4",52.32,31,"No",2023-12-17
"Segment_2",69.79,44,"No",2023-10-23
"Segment_5",60.56,33,"Yes",2023-11-16
"Segment_1",68.33,61,"Yes",2023-07-30
"Segment_4",52.75,48,"No",2023-10-17
"Segment_4",85.46,41,"No",2023-05-12
